fiscal_year,Customer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCounty,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2007,State and IAP,N,Sometimes Small Vendor,PID,0,0,1,1,1,1,8600.5000
2007,State and IAP,N,Sometimes Small Vendor,PID,0,1,1,278,278,5876,3350164049.2597
2007,State and IAP,N,Sometimes Small Vendor,PID,1,1,1,1,1,16,9232371.0000
2007,State and IAP,S,Always Small Vendor,Duns,0,0,0,2,1,2,5573.5300
2007,State and IAP,S,Always Small Vendor,Duns,0,0,1,11,2,16,140773.1104
2007,State and IAP,S,Always Small Vendor,Duns,0,1,1,2,2,3,27403.0000
2007,State and IAP,S,Always Small Vendor,Duns,1,0,0,46,1,55,80689.6899
2007,State and IAP,S,Always Small Vendor,Duns,1,0,1,42,1,66,275758.8902
2007,State and IAP,S,Always Small Vendor,Duns,1,1,1,23,2,81,1624895.3140
2007,State and IAP,S,Always Small Vendor,Name,0,1,1,1,1,1,40589.1602
2007,State and IAP,S,Always Small Vendor,PDuns,NULL,0,0,314,314,3,13284.7500
2007,State and IAP,S,Always Small Vendor,PDuns,NULL,0,1,5,5,0,30165.3008
2007,State and IAP,S,Always Small Vendor,PDuns,NULL,1,1,51,51,1,3837202.8555
2007,State and IAP,S,Always Small Vendor,PDuns,0,0,0,228,228,347,616340.0703
2007,State and IAP,S,Always Small Vendor,PDuns,0,0,1,512,512,1225,6766867.5806
2007,State and IAP,S,Always Small Vendor,PDuns,0,1,1,882,886,3342,392294789.8621
2007,State and IAP,S,Always Small Vendor,PDuns,1,0,0,8,8,11,-4591.6397
2007,State and IAP,S,Always Small Vendor,PDuns,1,0,1,7,7,14,97460.9595
2007,State and IAP,S,Always Small Vendor,PDuns,1,1,1,41,41,95,34858158.2213
2007,State and IAP,S,Always Small Vendor,PID,NULL,0,0,5,5,0,0.0000
2007,State and IAP,S,Always Small Vendor,PID,0,0,0,1,1,0,0.0000
2007,State and IAP,S,Always Small Vendor,PID,0,1,1,17,17,156,6786264.8173
2007,State and IAP,U,Unlabeled Vendor,Duns,0,0,0,6,1,6,7947.9801
2007,State and IAP,U,Unlabeled Vendor,Duns,0,0,1,3,2,3,20448.4905
2007,State and IAP,U,Unlabeled Vendor,Duns,0,1,1,2,2,3,6032.1602
2007,State and IAP,U,Unlabeled Vendor,Duns,1,0,0,98,2,122,137468.8699
2007,State and IAP,U,Unlabeled Vendor,Duns,1,0,1,41,1,55,316453.1406
2007,State and IAP,U,Unlabeled Vendor,Duns,1,1,1,37,2,51,2634611.3496
2007,State and IAP,U,Unlabeled Vendor,Name,0,1,1,1,1,2,30900.0000
2007,State and IAP,U,Unlabeled Vendor,Name,1,0,0,3,1,3,4609.9100
2007,State and IAP,U,Unlabeled Vendor,Name,1,0,1,4,1,9,46924.0702
2007,State and IAP,U,Unlabeled Vendor,Name,1,1,1,2,1,4,77144.2173
2008,Defense,B,Big Five,PDuns,NULL,0,0,1,4,12,513937.4200
2008,Defense,B,Big Five,PDuns,0,1,1,4,7,133,4673818.7010
2008,Defense,B,Big Five,PID,0,1,1,5,5,77803,100813955618.0754
2008,Defense,J,Large: Big 5 JV,PID,0,1,1,9,9,874,4349787021.6122
2008,Defense,L,Large Vendor,Duns,0,1,1,1,1,7075,267631727.5592
2008,Defense,L,Large Vendor,Duns,1,1,1,1,1,1,9368.0000
2008,Defense,L,Large Vendor,PDuns,0,0,1,2,5,86,13331904.9445
2008,Defense,L,Large Vendor,PDuns,0,1,1,81,554,10767,1543962499.4818
2008,Defense,L,Large Vendor,PDuns,1,0,0,1,2,78,1006321.4396
2008,Defense,L,Large Vendor,PDuns,1,1,1,3,8,208,75223053.7293
2008,Defense,L,Large Vendor,PID,NULL,1,1,1,1,0,0.0000
2008,Defense,L,Large Vendor,PID,0,1,1,219,219,427484,126489590796.0324
2008,Defense,L,Large Vendor,PID,1,1,1,19,19,775,3941028826.8304
2008,Defense,M,Medium Vendor,PDuns,NULL,0,0,98,98,0,0.0000
2008,Defense,M,Medium Vendor,PDuns,NULL,0,1,8,8,1,8650.0000
2008,Defense,M,Medium Vendor,PDuns,NULL,1,1,338,338,6,5794333.0000
2008,Defense,M,Medium Vendor,PDuns,0,0,0,560,562,900,7808526.5609
2008,Defense,M,Medium Vendor,PDuns,0,0,1,1657,1669,2885,22272197.8392
2008,Defense,M,Medium Vendor,PDuns,0,1,1,4446,4923,42847,11123934799.6260
2008,Defense,M,Medium Vendor,PDuns,1,0,0,675,684,1522,1718975.0483
2008,Defense,M,Medium Vendor,PDuns,1,0,1,1235,1238,3705,13561636.5354
2008,Defense,M,Medium Vendor,PDuns,1,1,1,3839,3921,35485,4150804084.4935
2008,Defense,M,Medium Vendor,PID,NULL,1,1,1,1,0,0.0000
2008,Defense,M,Medium Vendor,PID,0,0,0,4,4,5,1504857.0000
2008,Defense,M,Medium Vendor,PID,0,0,1,8,8,10,34067.5300
2008,Defense,M,Medium Vendor,PID,0,1,1,287,287,13995,23553592738.7678
2008,Defense,M,Medium Vendor,PID,1,0,0,1,1,1,0.0000
2008,Defense,M,Medium Vendor,PID,1,1,1,45,45,10288,3644069124.8082
2008,Defense,N,Sometimes Small Vendor,Duns,0,1,1,5,4,81208,9348581510.9565
2008,Defense,N,Sometimes Small Vendor,PDuns,NULL,0,0,3,3,0,0.0000
2008,Defense,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,0,0.0000
2008,Defense,N,Sometimes Small Vendor,PDuns,NULL,1,1,26,27,0,0.0000
2008,Defense,N,Sometimes Small Vendor,PDuns,0,0,0,203,204,695,792489.7928
2008,Defense,N,Sometimes Small Vendor,PDuns,0,0,1,1415,1467,4936,21044721.9948
2008,Defense,N,Sometimes Small Vendor,PDuns,0,1,1,10665,15333,411999,29637340133.8429
2008,Defense,N,Sometimes Small Vendor,PDuns,1,0,0,17,17,80,78182.0799
2008,Defense,N,Sometimes Small Vendor,PDuns,1,0,1,69,69,356,1263725.8700
2008,Defense,N,Sometimes Small Vendor,PDuns,1,1,1,464,479,10202,856870177.4478
2008,Defense,N,Sometimes Small Vendor,PID,0,0,0,1,1,2,1492.0000
2008,Defense,N,Sometimes Small Vendor,PID,0,0,1,10,10,101,36106.0237
2008,Defense,N,Sometimes Small Vendor,PID,0,1,1,926,926,181818,42426174963.9129
2008,Defense,N,Sometimes Small Vendor,PID,1,1,1,6,6,193,423813396.7102
2008,Defense,S,Always Small Vendor,PDuns,NULL,0,0,238,238,0,0.0000
2008,Defense,S,Always Small Vendor,PDuns,NULL,0,1,31,31,0,0.0000
2008,Defense,S,Always Small Vendor,PDuns,NULL,1,1,896,898,1,1072.0000
2008,Defense,S,Always Small Vendor,PDuns,0,0,0,3705,3722,6519,59186828.1201
2008,Defense,S,Always Small Vendor,PDuns,0,0,1,13346,13379,26971,168147311.7989
2008,Defense,S,Always Small Vendor,PDuns,0,1,1,32829,33343,311009,26550260639.8288
2008,Defense,S,Always Small Vendor,PDuns,1,0,0,116,116,192,106691.2797
2008,Defense,S,Always Small Vendor,PDuns,1,0,1,204,204,381,1811490.5186
2008,Defense,S,Always Small Vendor,PDuns,1,1,1,378,378,979,74403823.1973
2008,Defense,S,Always Small Vendor,PID,NULL,0,0,1,1,0,0.0000
2008,Defense,S,Always Small Vendor,PID,NULL,1,1,1,1,0,0.0000
2008,Defense,S,Always Small Vendor,PID,0,0,0,4,4,11,7325.0000
2008,Defense,S,Always Small Vendor,PID,0,0,1,24,24,44,255730.2098
2008,Defense,S,Always Small Vendor,PID,0,1,1,256,256,6046,1852684114.8764
2008,Defense,S,Always Small Vendor,PID,1,1,1,1,1,1,-2565.0000
2008,Defense,U,Unlabeled Vendor,Duns,0,1,1,2,2,0,0.0000
2008,Defense,U,Unlabeled Vendor,Duns,1,0,0,2,1,3,0.0000
2008,Defense,U,Unlabeled Vendor,Duns,1,0,1,1,1,1,16927.0000
2008,Defense,U,Unlabeled Vendor,Duns,1,1,1,3,1,26,1077522.4298
2008,DHS,B,Big Five,PDuns,NULL,0,0,1,1,1,-2730.0000
2008,DHS,B,Big Five,PDuns,0,1,1,1,1,1,1815.3600
2008,DHS,B,Big Five,PID,0,1,1,5,5,1405,1455702109.4612
2008,DHS,J,Large: Big 5 JV,PID,0,1,1,1,1,144,251207823.9375
2008,DHS,L,Large Vendor,PDuns,0,1,1,40,133,737,41340375.1127
2008,DHS,L,Large Vendor,PDuns,1,0,0,1,1,1,2068.8999
2008,DHS,L,Large Vendor,PDuns,1,1,1,2,2,10,231960.7996
2008,DHS,L,Large Vendor,PID,0,1,1,146,146,12580,5011462064.0612
2008,DHS,M,Medium Vendor,PDuns,NULL,0,0,17,17,2,1526.6300
2008,DHS,M,Medium Vendor,PDuns,NULL,0,1,4,4,1,2950.0000
2008,DHS,M,Medium Vendor,PDuns,NULL,1,1,29,29,3,3872476.7091
2008,DHS,M,Medium Vendor,PDuns,0,0,0,296,297,492,306450.3091
2008,DHS,M,Medium Vendor,PDuns,0,0,1,324,326,546,2383582.9956
2008,DHS,M,Medium Vendor,PDuns,0,1,1,684,731,2563,411271297.2004
2008,DHS,M,Medium Vendor,PDuns,1,0,0,6,7,8,7694.4601
2008,DHS,M,Medium Vendor,PDuns,1,0,1,7,7,7,44116.0601
2008,DHS,M,Medium Vendor,PDuns,1,1,1,23,25,99,4317906.2031
2008,DHS,M,Medium Vendor,PID,NULL,1,1,2,2,0,665822.4316
2008,DHS,M,Medium Vendor,PID,0,0,1,2,2,3,23574.0000
2008,DHS,M,Medium Vendor,PID,0,1,1,53,53,698,642611776.2059
2008,DHS,M,Medium Vendor,PID,1,1,1,1,1,1,5088.9600
2008,DHS,N,Sometimes Small Vendor,Duns,0,1,1,5,3,2647,10390237.3960
2008,DHS,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,1,0,0.0000
2008,DHS,N,Sometimes Small Vendor,PDuns,NULL,1,1,2,2,0,799999.9375
2008,DHS,N,Sometimes Small Vendor,PDuns,0,0,0,106,106,328,139637.5706
2008,DHS,N,Sometimes Small Vendor,PDuns,0,0,1,364,367,1170,3450465.3943
2008,DHS,N,Sometimes Small Vendor,PDuns,0,1,1,3485,4178,23945,1733616449.9013
2008,DHS,N,Sometimes Small Vendor,PDuns,1,1,1,4,4,28,404004.4195
2008,DHS,N,Sometimes Small Vendor,PID,0,0,1,4,4,6,670.0000
2008,DHS,N,Sometimes Small Vendor,PID,0,1,1,485,485,11464,2847060241.5372
2008,DHS,S,Always Small Vendor,Duns,0,0,0,19,1,21,29955.9900
2008,DHS,S,Always Small Vendor,Duns,0,0,1,24,1,30,156181.0408
2008,DHS,S,Always Small Vendor,Duns,0,1,1,6,2,13,227716.4102
2008,DHS,S,Always Small Vendor,Duns,1,0,1,1,1,1,0.0000
2008,DHS,S,Always Small Vendor,Name,0,0,0,2,1,2,-1800.0000
2008,DHS,S,Always Small Vendor,Name,0,0,1,1,1,1,-335.0000
2008,DHS,S,Always Small Vendor,Name,0,1,1,2,2,5,138389.8799
2008,DHS,S,Always Small Vendor,Name,1,0,1,1,1,1,0.0000
2008,DHS,S,Always Small Vendor,Name,1,1,1,1,1,1,-11772.9199
2008,DHS,S,Always Small Vendor,PDuns,NULL,0,0,70,70,5,251460.4899
2008,DHS,S,Always Small Vendor,PDuns,NULL,0,1,21,21,8,44476.7703
2008,DHS,S,Always Small Vendor,PDuns,NULL,1,1,200,200,17,9074489.6775
2008,DHS,S,Always Small Vendor,PDuns,0,0,0,1303,1303,2233,2504172.2185
2008,DHS,S,Always Small Vendor,PDuns,0,0,1,1865,1870,3688,20834121.0308
2008,DHS,S,Always Small Vendor,PDuns,0,1,1,4599,4631,16915,1400156579.3362
2008,DHS,S,Always Small Vendor,PDuns,1,0,0,2,2,2,-6349.9500
2008,DHS,S,Always Small Vendor,PDuns,1,0,1,8,8,11,45040.4803
2008,DHS,S,Always Small Vendor,PDuns,1,1,1,9,9,10,228870.7616
2008,DHS,S,Always Small Vendor,PID,NULL,0,1,1,1,0,3000.0000
2008,DHS,S,Always Small Vendor,PID,0,0,0,2,2,3,9554.0000
2008,DHS,S,Always Small Vendor,PID,0,0,1,7,7,22,76706.6799
2008,DHS,S,Always Small Vendor,PID,0,1,1,52,52,414,178885666.2733
2008,DHS,U,Unlabeled Vendor,Duns,0,0,0,9,2,11,6145.2000
2008,DHS,U,Unlabeled Vendor,Duns,0,0,1,14,2,61,103639.6997
2008,DHS,U,Unlabeled Vendor,Duns,0,1,1,1,1,1,-1316.0000
2008,DHS,U,Unlabeled Vendor,Name,0,0,0,1,1,1,0.0000
2008,DHS,U,Unlabeled Vendor,Name,0,0,1,1,1,1,-596.2500
2008,DHS,U,Unlabeled Vendor,Name,0,1,1,6,1,21,-115807.7780
2008,DHS,U,Unlabeled Vendor,Name,1,1,1,1,1,1,-64133.2383
2008,Energy,B,Big Five,PID,0,1,1,5,5,113,2764983836.1749
2008,Energy,J,Large: Big 5 JV,PID,0,1,1,1,1,22,482376227.1250
2008,Energy,L,Large Vendor,PDuns,0,1,1,18,30,91,9495460.9558
2008,Energy,L,Large Vendor,PID,0,1,1,91,91,2217,17605992249.0512
2008,Energy,M,Medium Vendor,PDuns,NULL,0,0,4,4,0,0.0000
2008,Energy,M,Medium Vendor,PDuns,0,0,0,8,8,16,9185.3299
2008,Energy,M,Medium Vendor,PDuns,0,0,1,53,53,70,406838.4903
2008,Energy,M,Medium Vendor,PDuns,0,1,1,179,188,628,326910817.5261
2008,Energy,M,Medium Vendor,PDuns,1,0,1,2,2,3,16196.0000
2008,Energy,M,Medium Vendor,PDuns,1,1,1,8,8,14,17758406.0000
2008,Energy,M,Medium Vendor,PID,0,0,1,1,1,2,13354.0000
2008,Energy,M,Medium Vendor,PID,0,1,1,29,29,181,1164129513.1646
2008,Energy,N,Sometimes Small Vendor,Duns,0,1,1,2,1,40,31935239.0000
2008,Energy,N,Sometimes Small Vendor,PDuns,0,0,0,2,2,6,1942.2701
2008,Energy,N,Sometimes Small Vendor,PDuns,0,0,1,41,41,71,404928.5690
2008,Energy,N,Sometimes Small Vendor,PDuns,0,1,1,753,829,2915,484775570.8849
2008,Energy,N,Sometimes Small Vendor,PID,0,1,1,190,190,1779,491689024.7761
2008,Energy,S,Always Small Vendor,PDuns,NULL,0,0,4,4,0,0.0000
2008,Energy,S,Always Small Vendor,PDuns,NULL,0,1,1,1,0,0.0000
2008,Energy,S,Always Small Vendor,PDuns,NULL,1,1,3,3,0,128620.0000
2008,Energy,S,Always Small Vendor,PDuns,0,0,0,83,83,134,70423.3900
2008,Energy,S,Always Small Vendor,PDuns,0,0,1,395,395,651,3143973.6337
2008,Energy,S,Always Small Vendor,PDuns,0,1,1,945,946,4394,849645372.6725
2008,Energy,S,Always Small Vendor,PDuns,1,0,1,1,1,1,5940.0000
2008,Energy,S,Always Small Vendor,PDuns,1,1,1,2,2,3,284543.0000
2008,Energy,S,Always Small Vendor,PID,0,1,1,7,7,27,2951362.7100
2008,GSA,B,Big Five,PDuns,0,1,1,2,2,0,0.0000
2008,GSA,B,Big Five,PID,0,1,1,5,5,2255,846480960.4328
2008,GSA,J,Large: Big 5 JV,PID,0,1,1,1,1,0,0.0000
2008,GSA,L,Large Vendor,Duns,1,1,1,1,1,7,0.0000
2008,GSA,L,Large Vendor,PDuns,0,0,1,1,1,8,703292.9121
2008,GSA,L,Large Vendor,PDuns,0,1,1,46,94,1623,140723097.5692
2008,GSA,L,Large Vendor,PDuns,1,0,0,1,1,1,7485.7500
2008,GSA,L,Large Vendor,PDuns,1,1,1,1,2,6,165530.5717
2008,GSA,L,Large Vendor,PID,0,0,1,1,1,43,82.4300
2008,GSA,L,Large Vendor,PID,0,1,1,141,141,50806,2746598234.3152
2008,GSA,M,Medium Vendor,PDuns,NULL,0,0,11,11,1,-5145.1699
2008,GSA,M,Medium Vendor,PDuns,NULL,1,1,179,179,1,5131414.9540
2008,GSA,M,Medium Vendor,PDuns,0,0,0,193,193,880,883099.5324
2008,GSA,M,Medium Vendor,PDuns,0,0,1,254,257,1054,4876924.9127
2008,GSA,M,Medium Vendor,PDuns,0,1,1,2153,2276,25900,1647122631.0119
2008,GSA,M,Medium Vendor,PDuns,1,0,0,3,3,9,22511.2002
2008,GSA,M,Medium Vendor,PDuns,1,0,1,1,1,1,169.8000
2008,GSA,M,Medium Vendor,PDuns,1,1,1,9,9,6,0.0000
2008,GSA,M,Medium Vendor,PID,NULL,1,1,3,3,0,0.0000
2008,GSA,M,Medium Vendor,PID,0,0,0,4,4,4,3165.2500
2008,GSA,M,Medium Vendor,PID,0,1,1,90,90,778,292910474.7366
2008,GSA,M,Medium Vendor,PID,1,1,1,1,1,0,0.0000
2008,GSA,N,Sometimes Small Vendor,Duns,0,1,1,3,2,30,272307.8405
2008,GSA,N,Sometimes Small Vendor,PDuns,NULL,1,1,5,5,0,2316763.4688
2008,GSA,N,Sometimes Small Vendor,PDuns,0,0,0,41,41,402,155377.3106
2008,GSA,N,Sometimes Small Vendor,PDuns,0,0,1,172,173,2155,2526788.3016
2008,GSA,N,Sometimes Small Vendor,PDuns,0,1,1,3996,4494,495284,3266256273.0423
2008,GSA,N,Sometimes Small Vendor,PDuns,1,0,0,1,1,5,2185.0000
2008,GSA,N,Sometimes Small Vendor,PDuns,1,1,1,11,11,69,590785.8497
2008,GSA,N,Sometimes Small Vendor,PID,0,1,1,511,511,122128,1601168182.8290
2008,GSA,S,Always Small Vendor,PDuns,NULL,0,0,77,77,0,1900.0000
2008,GSA,S,Always Small Vendor,PDuns,NULL,0,1,9,9,2,7770.0000
2008,GSA,S,Always Small Vendor,PDuns,NULL,1,1,1400,1400,2,2767690.7778
2008,GSA,S,Always Small Vendor,PDuns,0,0,0,791,794,7585,3872541.0625
2008,GSA,S,Always Small Vendor,PDuns,0,0,1,1188,1190,13102,23851073.9250
2008,GSA,S,Always Small Vendor,PDuns,0,1,1,8651,8687,170656,2734308278.9713
2008,GSA,S,Always Small Vendor,PDuns,1,0,0,1,1,1,3250.0000
2008,GSA,S,Always Small Vendor,PDuns,1,0,1,2,2,65,261531.2707
2008,GSA,S,Always Small Vendor,PDuns,1,1,1,7,7,3,94530.4531
2008,GSA,S,Always Small Vendor,PID,NULL,0,0,1,1,1,0.0000
2008,GSA,S,Always Small Vendor,PID,NULL,1,1,6,6,0,0.0000
2008,GSA,S,Always Small Vendor,PID,0,0,0,4,4,13,7348.1500
2008,GSA,S,Always Small Vendor,PID,0,0,1,1,1,1,10768.0000
2008,GSA,S,Always Small Vendor,PID,0,1,1,87,87,423,43749116.9241
2008,GSA,U,Unlabeled Vendor,Duns,0,1,1,1,1,4,618.4200
2008,HHS,B,Big Five,PDuns,0,1,1,1,2,52,8765300.6825
2008,HHS,B,Big Five,PID,0,1,1,5,5,659,483448351.6701
2008,HHS,L,Large Vendor,Duns,1,1,1,1,1,1,4254.2998
2008,HHS,L,Large Vendor,PDuns,0,0,1,1,1,7,1321498.4063
2008,HHS,L,Large Vendor,PDuns,0,1,1,37,109,709,248361920.9980
2008,HHS,L,Large Vendor,PDuns,1,0,0,1,2,76,484260.4089
2008,HHS,L,Large Vendor,PDuns,1,1,1,1,1,12,396167.7190
2008,HHS,L,Large Vendor,PID,0,1,1,105,105,7670,4804065907.4168
2008,HHS,M,Medium Vendor,Duns,0,1,1,2,2,4,4860.0000
2008,HHS,M,Medium Vendor,PDuns,NULL,0,0,19,19,0,0.0000
2008,HHS,M,Medium Vendor,PDuns,NULL,1,1,34,34,4,20832077.0214
2008,HHS,M,Medium Vendor,PDuns,0,0,0,155,155,251,705875.9134
2008,HHS,M,Medium Vendor,PDuns,0,0,1,248,250,345,2693841.6705
2008,HHS,M,Medium Vendor,PDuns,0,1,1,1008,1081,5311,1298003173.1905
2008,HHS,M,Medium Vendor,PDuns,1,0,0,8,8,10,152699.8798
2008,HHS,M,Medium Vendor,PDuns,1,0,1,42,42,50,397996.9088
2008,HHS,M,Medium Vendor,PDuns,1,1,1,101,102,190,62870729.1162
2008,HHS,M,Medium Vendor,PID,0,0,1,2,2,3,17450.0000
2008,HHS,M,Medium Vendor,PID,0,1,1,66,66,670,521117404.2947
2008,HHS,M,Medium Vendor,PID,1,1,1,3,3,12,11055925.0000
2008,HHS,N,Sometimes Small Vendor,Duns,0,1,1,4,2,893,15993412.0103
2008,HHS,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,1,0,0.0000
2008,HHS,N,Sometimes Small Vendor,PDuns,NULL,1,1,3,3,1,96143.0605
2008,HHS,N,Sometimes Small Vendor,PDuns,0,0,0,47,47,51,107400.8498
2008,HHS,N,Sometimes Small Vendor,PDuns,0,0,1,261,262,679,2806848.2694
2008,HHS,N,Sometimes Small Vendor,PDuns,0,1,1,2246,2705,18617,1918494125.4725
2008,HHS,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,0,0.0000
2008,HHS,N,Sometimes Small Vendor,PDuns,1,1,1,3,3,7,5137448.2451
2008,HHS,N,Sometimes Small Vendor,PID,0,0,1,1,1,1,4999.0000
2008,HHS,N,Sometimes Small Vendor,PID,0,1,1,328,328,7329,2211755268.6948
2008,HHS,S,Always Small Vendor,Duns,0,0,1,3,2,7,39897.3000
2008,HHS,S,Always Small Vendor,Duns,0,1,1,1,1,1,20960.0000
2008,HHS,S,Always Small Vendor,PDuns,NULL,0,0,163,163,0,16926.5800
2008,HHS,S,Always Small Vendor,PDuns,NULL,0,1,21,21,0,190538.9902
2008,HHS,S,Always Small Vendor,PDuns,NULL,1,1,105,105,2,5674844.6425
2008,HHS,S,Always Small Vendor,PDuns,0,0,0,524,524,719,3390827.9977
2008,HHS,S,Always Small Vendor,PDuns,0,0,1,1199,1199,2059,13516602.8826
2008,HHS,S,Always Small Vendor,PDuns,0,1,1,3176,3185,9625,1073310840.4758
2008,HHS,S,Always Small Vendor,PDuns,1,0,0,4,4,4,20010.0000
2008,HHS,S,Always Small Vendor,PDuns,1,0,1,5,5,6,55384.0000
2008,HHS,S,Always Small Vendor,PDuns,1,1,1,4,4,5,74715.0000
2008,HHS,S,Always Small Vendor,PID,NULL,0,0,1,1,0,0.0000
2008,HHS,S,Always Small Vendor,PID,0,0,0,2,2,2,564.6500
2008,HHS,S,Always Small Vendor,PID,0,0,1,4,4,6,36406.0000
2008,HHS,S,Always Small Vendor,PID,0,1,1,39,39,208,128613114.7291
2008,HHS,U,Unlabeled Vendor,Duns,0,0,1,1,1,1,4500.0000
2008,HHS,U,Unlabeled Vendor,Duns,0,1,1,1,1,1,7879.8301
2008,NASA,B,Big Five,PID,0,1,1,5,5,1800,3205027960.6378
2008,NASA,J,Large: Big 5 JV,PID,0,1,1,2,2,119,1855391105.7500
2008,NASA,L,Large Vendor,PDuns,0,0,1,1,1,2,3712550.0000
2008,NASA,L,Large Vendor,PDuns,0,1,1,22,39,156,67261689.7232
2008,NASA,L,Large Vendor,PID,0,1,1,97,97,5291,3697845873.5419
2008,NASA,L,Large Vendor,PID,1,1,1,1,1,6,199782272.0000
2008,NASA,M,Medium Vendor,PDuns,NULL,1,1,4,4,0,28200.0000
2008,NASA,M,Medium Vendor,PDuns,0,0,0,13,15,21,-13585.6900
2008,NASA,M,Medium Vendor,PDuns,0,0,1,70,71,105,464664.3114
2008,NASA,M,Medium Vendor,PDuns,0,1,1,257,284,1176,196845077.4361
2008,NASA,M,Medium Vendor,PDuns,1,0,0,5,5,5,67882.0195
2008,NASA,M,Medium Vendor,PDuns,1,0,1,20,20,22,157104.4103
2008,NASA,M,Medium Vendor,PDuns,1,1,1,48,48,102,72929876.9482
2008,NASA,M,Medium Vendor,PID,0,0,1,1,1,1,14184.0000
2008,NASA,M,Medium Vendor,PID,0,1,1,34,34,2175,2386037865.9860
2008,NASA,N,Sometimes Small Vendor,PDuns,0,0,0,2,2,2,6947.2500
2008,NASA,N,Sometimes Small Vendor,PDuns,0,0,1,67,67,113,523281.3100
2008,NASA,N,Sometimes Small Vendor,PDuns,0,1,1,1165,1318,6535,780510336.7283
2008,NASA,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,1,12520.2197
2008,NASA,N,Sometimes Small Vendor,PDuns,1,1,1,4,4,8,108449.8200
2008,NASA,N,Sometimes Small Vendor,PID,0,0,1,2,2,2,24064.0000
2008,NASA,N,Sometimes Small Vendor,PID,0,1,1,269,269,6133,1696286812.0308
2008,NASA,S,Always Small Vendor,PDuns,NULL,0,0,10,10,0,1.0000
2008,NASA,S,Always Small Vendor,PDuns,NULL,1,1,19,19,0,1731356.2359
2008,NASA,S,Always Small Vendor,PDuns,0,0,0,83,83,104,84891.5903
2008,NASA,S,Always Small Vendor,PDuns,0,0,1,498,498,705,3784225.4817
2008,NASA,S,Always Small Vendor,PDuns,0,1,1,1970,1981,7888,811102723.2039
2008,NASA,S,Always Small Vendor,PDuns,1,0,0,3,3,3,-42350.0000
2008,NASA,S,Always Small Vendor,PDuns,1,0,1,3,3,3,3624.9300
2008,NASA,S,Always Small Vendor,PDuns,1,1,1,1,1,1,-45780.0313
2008,NASA,S,Always Small Vendor,PID,0,0,1,1,1,2,30587.0000
2008,NASA,S,Always Small Vendor,PID,0,1,1,40,40,284,104963330.2731
2008,Other Agencies,B,Big Five,PDuns,NULL,0,0,1,2,5,24634.5694
2008,Other Agencies,B,Big Five,PDuns,0,1,1,4,5,115,1161250.4896
2008,Other Agencies,B,Big Five,PID,0,1,1,5,5,4220,2874131838.4948
2008,Other Agencies,J,Large: Big 5 JV,PID,0,1,1,1,1,2,122900.0000
2008,Other Agencies,L,Large Vendor,Duns,1,1,1,1,2,3,181308.0000
2008,Other Agencies,L,Large Vendor,PDuns,0,0,1,1,3,117,9854936.8164
2008,Other Agencies,L,Large Vendor,PDuns,0,1,1,77,605,112964,488912595.9069
2008,Other Agencies,L,Large Vendor,PDuns,1,0,0,1,2,1015,917517.9905
2008,Other Agencies,L,Large Vendor,PDuns,1,1,1,2,3,106,5079878.2512
2008,Other Agencies,L,Large Vendor,PID,0,0,1,1,1,1,4719.0000
2008,Other Agencies,L,Large Vendor,PID,0,1,1,197,197,359216,14766766929.1664
2008,Other Agencies,M,Medium Vendor,PDuns,NULL,0,0,286,287,6,163759.1199
2008,Other Agencies,M,Medium Vendor,PDuns,NULL,0,1,26,26,5,82261.2000
2008,Other Agencies,M,Medium Vendor,PDuns,NULL,1,1,384,388,9,60687194.2969
2008,Other Agencies,M,Medium Vendor,PDuns,0,0,0,2792,2808,7803,6345478.2408
2008,Other Agencies,M,Medium Vendor,PDuns,0,0,1,2569,2591,7209,26916291.0787
2008,Other Agencies,M,Medium Vendor,PDuns,0,1,1,5981,6728,695136,6724636214.2223
2008,Other Agencies,M,Medium Vendor,PDuns,1,0,0,62,67,773,1531766.3476
2008,Other Agencies,M,Medium Vendor,PDuns,1,0,1,157,157,905,1586127.3672
2008,Other Agencies,M,Medium Vendor,PDuns,1,1,1,263,268,56932,134046554.4480
2008,Other Agencies,M,Medium Vendor,PID,NULL,1,1,4,4,0,46756.5391
2008,Other Agencies,M,Medium Vendor,PID,0,0,0,6,6,10,11161.8200
2008,Other Agencies,M,Medium Vendor,PID,0,0,1,11,11,31,98851.6298
2008,Other Agencies,M,Medium Vendor,PID,0,1,1,243,243,10128,2772119295.3530
2008,Other Agencies,M,Medium Vendor,PID,1,1,1,2,2,3,1037399.0625
2008,Other Agencies,N,Sometimes Small Vendor,Duns,0,1,1,5,3,56218,93288151.9042
2008,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,0,5,5,0,2670.0000
2008,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,1,4,4,2,23984.5996
